url,publisher,repo,slug,name,description,category,tags,install_count,github_stars,install_command,date_added,security_audited,external_links
https://skills.sh/nodnarbnitram/claude-code-extensions/tauri-v2,nodnarbnitram,claude-code-extensions,tauri-v2,"tauri-v2","Discover and install skills for AI agents.",Mobile,"tauri, v2",2,,"$ npx skills add https://github.com/nodnarbnitram/claude-code-extensions --skill tauri-v2",,true,"https://vercel.com, https://github.com/nodnarbnitram/claude-code-extensions/blob/HEAD/.claude/skills/tauri-v2/references/capabilities-reference.md, https://github.com/nodnarbnitram/claude-code-extensions/blob/HEAD/.claude/skills/tauri-v2/references/ipc-patterns.md, https://github.com/nodnarbnitram/claude-code-extensions/blob/HEAD/.claude/skills/tauri-v2/references/plugin-reference.md, https://github.com/nodnarbnitram/claude-code-extensions/blob/HEAD/.claude/skills/tauri-v2/references/updater-distribution-reference.md"
https://skills.sh/softaworks/agent-toolkit/codex,softaworks,agent-toolkit,codex,"codex","Discover and install skills for AI agents.",Frontend/Design,"codex",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill codex",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/softaworks/agent-toolkit/ship-learn-next,softaworks,agent-toolkit,ship-learn-next,"ship-learn-next","Discover and install skills for AI agents.",Frontend/Design,"ship, learn, next",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill ship-learn-next",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/softaworks/agent-toolkit/c4-architecture,softaworks,agent-toolkit,c4-architecture,"c4-architecture","Discover and install skills for AI agents.",Cloud/Azure,"c4, architecture",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill c4-architecture",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/c4-architecture/references/common-mistakes.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/c4-architecture/references/c4-syntax.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/c4-architecture/references/common-mistakes.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/c4-architecture/references/advanced-patterns.md"
https://skills.sh/softaworks/agent-toolkit/professional-communication,softaworks,agent-toolkit,professional-communication,"professional-communication","Discover and install skills for AI agents.",Frontend/Design,"professional, communication",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill professional-communication",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/autogame-17/capability-evolver/capability-evolver,autogame-17,capability-evolver,capability-evolver,"capability-evolver","Discover and install skills for AI agents.",Frontend/Design,"capability, evolver",,,"$ npx skills add https://github.com/autogame-17/capability-evolver --skill capability-evolver",,false,"https://vercel.com, https://github.com/autogame-17/capability-evolver"
https://skills.sh/softaworks/agent-toolkit/dependency-updater,softaworks,agent-toolkit,dependency-updater,"dependency-updater","Discover and install skills for AI agents.",Frontend/Design,"dependency, updater",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill dependency-updater",,true,"https://vercel.com, https://github.com/antfu-collective/taze, https://github.com/raineorshine/npm-check-updates, https://github.com/jgonggrijp/pip-review, https://github.com/killercup/cargo-edit"
https://skills.sh/hashicorp/agent-skills/terraform-style-guide,hashicorp,agent-skills,terraform-style-guide,"terraform-style-guide","Discover and install skills for AI agents.",Frontend/Design,"terraform, style, guide",,,"$ npx skills add https://github.com/hashicorp/agent-skills --skill terraform-style-guide",,true,"https://vercel.com, https://developer.hashicorp.com/terraform/language/style, https://developer.hashicorp.com/terraform/language/style, https://github.com/hashicorp/agent-skills"
https://skills.sh/rivet-dev/skills/rivetkit,rivet-dev,skills,rivetkit,"rivetkit","Discover and install skills for AI agents.",Cloud/Azure,"rivetkit",,,"$ npx skills add https://github.com/rivet-dev/skills --skill rivetkit",,true,"https://vercel.com, https://rivet.dev/discord, https://github.com/rivet-dev/rivet, https://rivet.dev/docs/actors/debugging, https://rivet.dev/docs/actors/keys"
https://skills.sh/softaworks/agent-toolkit/gemini,softaworks,agent-toolkit,gemini,"gemini","Discover and install skills for AI agents.",Frontend/Design,"gemini",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill gemini",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/yizhiyanhua-ai/fireworks-tech-graph/fireworks-tech-graph,yizhiyanhua-ai,fireworks-tech-graph,fireworks-tech-graph,"fireworks-tech-graph","Discover and install skills for AI agents.",Mobile,"fireworks, tech, graph",,,"$ npx skills add https://github.com/yizhiyanhua-ai/fireworks-tech-graph --skill fireworks-tech-graph",,true,"https://vercel.com, https://github.com/yizhiyanhua-ai/fireworks-tech-graph"
https://skills.sh/tavily-ai/skills/crawl,tavily-ai,skills,crawl,"crawl","Discover and install skills for AI agents.",Frontend/Design,"crawl",,,"$ npx skills add https://github.com/tavily-ai/skills --skill crawl",,true,"https://vercel.com, https://tavily.com, https://tavily.com, https://github.com/tavily-ai/skills"
https://skills.sh/softaworks/agent-toolkit/command-creator,softaworks,agent-toolkit,command-creator,"command-creator","Discover and install skills for AI agents.",Frontend/Design,"command, creator",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill command-creator",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/softaworks/agent-toolkit/reducing-entropy,softaworks,agent-toolkit,reducing-entropy,"reducing-entropy","Discover and install skills for AI agents.",Frontend/Design,"reducing, entropy",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill reducing-entropy",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/softaworks/agent-toolkit/meme-factory,softaworks,agent-toolkit,meme-factory,"meme-factory","Discover and install skills for AI agents.",Frontend/Design,"meme, factory",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill meme-factory",,true,"https://vercel.com, https://api.memegen.link/templates/, https://api.memegen.link/docs/, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/meme-factory/references/markdown-memes-guide.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/meme-factory/references/examples.md"
https://skills.sh/softaworks/agent-toolkit/domain-name-brainstormer,softaworks,agent-toolkit,domain-name-brainstormer,"domain-name-brainstormer","Discover and install skills for AI agents.",Frontend/Design,"domain, name, brainstormer",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill domain-name-brainstormer",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/okx/agent-skills/okx-cex-portfolio,okx,agent-skills,okx-cex-portfolio,"okx-cex-portfolio","Discover and install skills for AI agents.",Mobile,"okx, cex, portfolio",,,"$ npx skills add https://github.com/okx/agent-skills --skill okx-cex-portfolio",,true,"https://vercel.com, https://github.com/okx/agent-skills/blob/HEAD/skills/okx-cex-portfolio/../_shared/preflight.md, https://github.com/okx/agent-skills"
https://skills.sh/coleam00/excalidraw-diagram-skill/excalidraw-diagram,coleam00,excalidraw-diagram-skill,excalidraw-diagram,"excalidraw-diagram","Discover and install skills for AI agents.",Frontend/Design,"excalidraw, diagram",,,"$ npx skills add https://github.com/coleam00/excalidraw-diagram-skill --skill excalidraw-diagram",,true,"https://vercel.com, https://github.com/coleam00/excalidraw-diagram-skill"
https://skills.sh/softaworks/agent-toolkit/daily-meeting-update,softaworks,agent-toolkit,daily-meeting-update,"daily-meeting-update","Discover and install skills for AI agents.",Frontend/Design,"daily, meeting, update",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill daily-meeting-update",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/softaworks/agent-toolkit/feedback-mastery,softaworks,agent-toolkit,feedback-mastery,"feedback-mastery","Discover and install skills for AI agents.",Frontend/Design,"feedback, mastery",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill feedback-mastery",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/softaworks/agent-toolkit/plugin-forge,softaworks,agent-toolkit,plugin-forge,"plugin-forge","Discover and install skills for AI agents.",Frontend/Design,"plugin, forge",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill plugin-forge",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/softaworks/agent-toolkit/difficult-workplace-conversations,softaworks,agent-toolkit,difficult-workplace-conversations,"difficult-workplace-conversations","Discover and install skills for AI agents.",Frontend/Design,"difficult, workplace, conversations",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill difficult-workplace-conversations",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/difficult-workplace-conversations/references/conversation-framework.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/difficult-workplace-conversations/references/preparation-template.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/difficult-workplace-conversations/references/delivery-scripts.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/difficult-workplace-conversations/references/emotional-regulation.md"
https://skills.sh/okx/agent-skills/okx-cex-bot,okx,agent-skills,okx-cex-bot,"okx-cex-bot","Discover and install skills for AI agents.",Frontend/Design,"okx, cex, bot",100,,"$ npx skills add https://github.com/okx/agent-skills --skill okx-cex-bot",,true,"https://vercel.com, https://github.com/okx/agent-skills/blob/HEAD/skills/okx-cex-bot/../_shared/preflight.md, https://github.com/okx/agent-skills"
https://skills.sh/softaworks/agent-toolkit/openapi-to-typescript,softaworks,agent-toolkit,openapi-to-typescript,"openapi-to-typescript","Discover and install skills for AI agents.",Frontend/Design,"openapi, to, typescript",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill openapi-to-typescript",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit"
https://skills.sh/schpet/linear-cli/linear-cli,schpet,linear-cli,linear-cli,"linear-cli","Discover and install skills for AI agents.",Frontend/Design,"linear, cli",,,"$ npx skills add https://github.com/schpet/linear-cli --skill linear-cli",,true,"https://vercel.com, https://github.com/schpet/linear-cli?tab=readme-ov-file#install, https://github.com/schpet/linear-cli/blob/HEAD/skills/linear-cli/references/auth.md, https://github.com/schpet/linear-cli/blob/HEAD/skills/linear-cli/references/issue.md, https://github.com/schpet/linear-cli/blob/HEAD/skills/linear-cli/references/team.md"
https://skills.sh/pexoai/pexo-skills/videoagent-audio-studio,pexoai,pexo-skills,videoagent-audio-studio,"videoagent-audio-studio","Discover and install skills for AI agents.",Mobile,"videoagent, audio, studio",,,"$ npx skills add https://github.com/pexoai/pexo-skills --skill videoagent-audio-studio",,true,"https://vercel.com, https://github.com/pexoai/pexo-skills/blob/HEAD/skills/videoagent-audio-studio/audio_url, https://github.com/pexoai/pexo-skills/blob/HEAD/skills/videoagent-audio-studio/audio_url, https://elevenlabs.io/app/settings/api-keys, https://fal.ai/dashboard/keys"
https://skills.sh/anthropics/claude-plugins-official/claude-md-improver,anthropics,claude-plugins-official,claude-md-improver,"claude-md-improver","Discover and install skills for AI agents.",Frontend/Design,"claude, md, improver",,,"$ npx skills add https://github.com/anthropics/claude-plugins-official --skill claude-md-improver",,true,"https://vercel.com, https://github.com/anthropics/claude-plugins-official/blob/HEAD/plugins/claude-md-management/skills/claude-md-improver/references/quality-criteria.md, https://github.com/anthropics/claude-plugins-official"
https://skills.sh/affaan-m/everything-claude-code/python-testing,affaan-m,everything-claude-code,python-testing,"python-testing","Discover and install skills for AI agents.",Database/Backend,"python, testing",,,"$ npx skills add https://github.com/affaan-m/everything-claude-code --skill python-testing",,true,"https://vercel.com, https://github.com/affaan-m/everything-claude-code"
https://skills.sh/softaworks/agent-toolkit/react-useeffect,softaworks,agent-toolkit,react-useeffect,"react-useeffect","Discover and install skills for AI agents.",Frontend/Design,"react, useeffect",,,"$ npx skills add https://github.com/softaworks/agent-toolkit --skill react-useeffect",,true,"https://vercel.com, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/react-useeffect/./anti-patterns.md, https://github.com/softaworks/agent-toolkit/blob/HEAD/skills/react-useeffect/./alternatives.md, https://github.com/softaworks/agent-toolkit"
